code,A01,A02,A03,B,C10-C12,C13-C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31_C32,C33,D35,E36,E37-E39,F,G45,G46,G47,H49,H50,H51,H52,H53,I,J58,J59_J60,J61,J62_J63,K64,K65,K66,L68,M69_M70,M71,M72,M73,M74_M75,N,O84,P85,Q,R_S,T,U,capital,labor,TXSP,TAX2,CONS_h,CONS_np,CONS_g,GFCF,INVEN
C27,20.307951525315751,4.138535955587872,4.2276698387324654,29.179901116011091,24.166870444248314,3.0633971221254481,2.6698626841688431,6.6745699771442029,2.7579376029583229,2.9770484407656723,8.3252152551415559,1.5744166178210717,12.438826219783065,5.2053858603478762,14.749285691427954,18.215652582740734,32.460370774954953,93.631004886293795,77.72639377662253,30.973149967887661,31.622993769742056,4.2235947105849689,0,98.730780639404472,7.3919721732744108,0.45677445855116788,206.00335809967277,30.98369564,39.419066613111255,20.112003098258654,30.999148221492565,0.63390612103177801,2.3135868636519441,10.67880350569339,10.086789736725782,18.427057381920804,2.1513716065239752,12.237665866628349,77.193891348422966,21.987625083347694,2.7869840132032584,0.38243094096111147,1.5576472769973786,17.202382187079447,38.337624841658339,0,0,0,0,17.004019991216001,25.972304822539776,13.881987310700911,16.645204428680636,68.783274529305942,4.5780098996744663,0,,,,,1056.8118031790295,0,6.015104540639852,385.86008874649025,-89.85530416
C28,78.584901154161884,46.463846429418766,23.86959336283121,214.33641159178737,64.10875409423889,11.530633512328375,14.225371142492332,9.9679425660108514,15.830718354587965,8.3269036558140339,20.971184811702482,6.6505290245718252,18.442234887170549,23.525252788116994,48.281896935747227,71.387629887905064,29.339674923934574,45.679475263447564,129.2117591689678,109.34443605484783,60.663229891029921,11.965323853543577,0,46.481834634194023,20.19237673781301,1.1997178095608592,224.24573874888776,133.80873897546249,85.650457853413045,49.417940979067026,30.775769541189412,2.705861285,8.4219105138954724,23.162726856638443,8.8244212669840341,45.413745694356301,8.4265194473570535,14.823595628768592,46.487536309378086,30.317807161287163,7.7025406008703818,1.7822395948164695,5.8181957296684992,34.80590325,100.86568869046516,0,0,0,0,55.125383933620711,71.523423211291615,39.293350402449924,30.187134286382019,161.89543883990777,7.097082865345552,0,,,,,668.22514645685726,0,51.445702399211861,2018.5327633625859,-382.9151848
C29,26.178529035676164,4.5424098386476084,6.2681497880103167,33.546380366015782,15.862578522378152,2.971246692314736,2.6223692651929902,2.9610940916431554,3.8173803250363343,1.6199903071453841,5.3752664448000305,2.5892689118121885,4.927257144010416,7.1882517414572131,14.406289406758408,15.004720057114877,7.7578525392050706,9.8943824900951789,27.620101568705444,1222.9551888242509,7.212013472993358,11.763534829256914,0,9.4031411929169533,4.8208071674662749,0.4029226502992968,109.02146202362532,773.50066691363259,81.934082777529866,78.080828744386977,253.8186793,2.0504329246496433,27.052401617367387,77.573107698656344,11.818348178347735,23.556197242034042,2.5242576521264994,5.5451626090234587,59.183940860322068,24.456437849519737,1.8373680798765311,0.81997997017698354,4.4669392258167351,24.808776120868664,64.470343909302912,0,0,0,0,34.568205608468276,60.80839302726919,27.407063298747218,9.964726660316904,46.458052489842842,4.0214289462374619,0,,,,,4621.221565,0,6.2984530331969086,521.03457072795675,-19.54026856
C30,19.662123931731045,0.99839702709236211,9.3544046075631169,52.056653939458755,6.3398324996555244,1.4254798541599532,1.6087766116388083,1.2212378892051563,1.2871284023801224,1.1277436699798524,2.1607940661411105,1.1304003367514639,6.2385019405903988,1.6785817505996361,5.1428460380153798,5.2514529870977062,2.3982746382033429,2.2199647212271185,9.5092529902696512,12.770253103468383,132.23107586932147,2.3901775728382617,0,3.7171688983666438,2.1785283112169465,0.12228978464313797,58.618402197865848,8.9481880395694429,82.526313001523519,23.744502855657359,167.04589612335803,53.122107068752157,329.59636033847232,95.006608474728068,0.88118964771034525,7.926758518,1.2625807588079732,2.1304592323372824,5.6469097880516799,8.7139336756423713,1.2567223480620533,0.66348260616359878,2.4414909155295565,15.58035945888348,30.724072257907562,0,0,0,0,31.281122793971903,102.56923893515905,4.6786438959749326,4.0697946483186183,12.833303626928316,1.0959267071845704,0,,,,,107.77218386139455,0,4.5176145643356289,1724.0971759497411,39.08293790779566
C31_C32,15.500119166278711,2.6511324840395574,2.9084998829840769,15.865967239539026,34.171379955111618,16.218549945895404,22.32556392690012,7.0903868207455929,5.8528787984152304,2.3673648415907977,16.856872431334228,3.7874285646173669,14.208486924732849,6.372763018744398,55.429582762338256,46.508283227593694,5.4732047829640607,6.3901280690627642,14.873663718474388,75.964641147349496,9.8671811878611173,48.60438372255242,0,8.8805248038065923,8.0765092879279425,0.6315114658678902,210.9322920232365,22.241255380973563,73.143868618286035,43.437432883814765,12.06549567578308,0.34250036936356965,2.6476230855220084,5.8826357787322952,3.8135592367096693,77.757864329069449,1.502857431492703,13.34399073415387,18.15297407786209,10.830690949054995,1.1078551400350556,0.10994732896691727,0.24150777685341326,14.626566238516908,25.316079061187292,0,0,0,0,12.005957320683882,52.657948986141399,128.71635382594238,53.560170374623041,128.22838461981104,5.9915146832069874,0,,,,,1120.996741897161,0,0.6473411341423464,312.81923434969764,5.1077040921237646
C33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
D35,101.48740579344353,2.6264661542377792,3.9643199708244961,464.49821063558534,265.82848955982325,11.435038509349674,52.772631101248571,72.008579451595736,26.185580074752409,126.04689380167608,176.8529418549335,21.75871764263189,66.988071972419775,268.84382008575454,1480.6877676626621,63.076075295313323,39.212180944585199,18.840470764045669,38.316454241956208,80.705780675000582,16.841330841041131,11.45503334245676,0,2473.6236439976756,129.96347956923063,3.3744972774407191,610.61711083999705,63.166850041067512,203.47653419630686,149.01919171195166,48.109898105001342,2.3247634232038905,6.4875817279791193,167.67880557321425,18.461722020946812,333.43403097131738,9.9897741249152556,31.505757738120007,115.87791729947732,68.833140676696814,13.818342403396832,1.8385756438720799,2.1235420955499382,120.88893133198619,200.6304881658609,0,0,0,0,182.88641064753898,187.87093200886699,256.29653998240087,107.55138215049729,141.32712318408409,26.453084285685961,0,,,,,3793.0752439072962,0,35.715383776748766,1206.1845745366629,1.9798360975813294
E36,362.42469108101926,0.96262345521187387,1.5551839115940016,63.289993937359256,76.572560951654324,9.3019560401685659,5.3081724898155755,18.194666778533868,4.3458351200481244,22.122054542510135,50.135102199748232,6.6167407465888939,15.345299827736165,14.773629205915725,57.77811911,6.6676901847360028,5.8145275405439287,3.1628755086150959,11.955906653234367,40.414794738539747,1.4124662803193921,2.0387178029960573,0,61.982577129893734,202.90869520542785,2.1647001217253838,260.06116137822062,41.707029437636976,55.581860373573704,18.791859211198961,86.899037887887673,1.2826367171082083,1.2771749447307517,91.295023781843923,4.911295798125904,138.25640706865238,4.4778518964380174,6.1677809611028671,127.67730803245337,29.794656333810892,4.3305513399811959,3.5815870706509303,3.0249399075955927,214.19008148486228,295.59544801061134,0,0,0,0,188.3541977402964,122.54845365956339,22.345439839089085,45.601638520723675,52.407793759298997,21.322504825054601,0,,,,,1953.2708077844043,0,205.42400613793703,319.61629952586799,0
E37-E39,1.4855883977057351,7.7016915751267536E-3,6.8068953648100835E-3,18.197721129104885,8.6699317475352391,1.4022609550133125,1.4097828805890884,3.8460669472195645,0.75853701459317369,1.9253793671347621,4.8153697972795344,2.0550764540400919,4.8328131462808619,4.7073103342747808,13.262569788857109,2.9686026292235717,1.352008346606405,1.3548443571571154,1.6387813747875697,4.528017902,3.2594590604419529,1.1832314432279323,0,15.564778188546113,15.343318966523162,3.5354330776414455E-3,578.52046222481783,5.5600354292233982,23.037482530465017,12.952173112886722,2.2351609484610213,0.45751928865286373,1.8955123030296592,3.5155040023825226,0.86526384765223785,7.8375037460762274,0.94666517303371456,1.3687436542394091,6.6609258272981604,3.299532607315629,0.93597215315147264,0.68296885462642665,0.7132745832165287,13.357049330364314,7.7037167010763126,0,0,0,0,11.270086148136452,11.829539658350596,1.9222886591885808,16.005248989387642,12.718210438400979,0.92174596273464593,0,,,,,288.39832844443265,0,125.6706776234962,13.885304741759622,0
F,362.96047170262756,14.092920601003174,5.9571007923325885,1245.6419569687637,130.3542775563096,11.243074753349671,38.003139783493204,24.432411540814901,17.487895118180028,347.61463673771993,41.005958571836793,18.298077583396466,45.895744376760575,32.463452967219908,167.5079323965914,45.925376165201918,27.005722056091383,14.457502448723874,28.189283503907991,75.975654909729741,28.743639510364247,7.4048732873950884,0,1022.0844199663501,409.65872724190257,1.2094046969830099,16299.596090379395,35.327533217932711,818.10900295785768,331.8718560300714,278.49400736191978,6.004285926970538,46.838628901494189,253.77308238335979,10.848305952902047,406.88464247508051,33.70946899112819,19.446149898390665,753.73962005721216,164.96226130146729,21.483967748909379,9.6315988951800335,32.045773147650493,1234.486428256226,312.99524613322018,0,0,0,0,160.85048407259663,1365.6287990643766,41.278643587792146,54.894756413578904,102.44302089298125,15.815780651329815,0,,,,,668.12992502165218,0,1071.2995956261627,42381.317533900772,7.5824195361347607E-3
G45,197.8932027,71.883271939394874,22.330709044469604,129.23389635228511,130.99704442082731,0.5829383920765836,8.9907308994169952,11.253032285631754,36.971773649400859,18.065127741969238,60.456127057549445,8.896013772736806,3.4145806830698988,15.643641327015828,11.463212100522941,13.744229878656222,2.8190977012687028,1.4770814320583441,8.3589949236560326,48.298521648455981,0.39142632771770858,10.942808020734558,0,94.603116179113698,25.76993036783082,1.9691750732141382,280.40993255660715,7.2850450180740474,355.12098867821709,375.7293415717549,821.58018298352454,22.052882268086506,12.502595296398452,234.05363377734054,46.129755531813835,40.83897177110628,31.673943985306455,18.712245896432758,228.45928430511222,55.383388310382777,12.869590239853965,3.5020702674564497,5.5298690343754284,74.942581697899882,119.24348741519429,0,0,0,0,181.99404208037581,115.8656363754648,20.913797277302688,52.417772156894003,86.444691814667479,17.005738788074236,0,,,,,2668.6115210311355,0,0.14561825965008904,1.2675433197394272,0
G46,1024.0540986222156,76.637541466610898,53.709327774664949,648.38106391006818,1293.1354670278381,271.58615732212456,195.16914758224746,142.12712033125806,135.14192829371137,226.93833310768528,514.66848794129737,96.150183059879964,262.6129875533511,185.79808308329146,586.36674026067487,431.7180584147448,169.44133542071455,162.27983936100441,285.25107941185945,819.69022275689815,191.64334349675627,181.44076789128121,0,198.88836680961845,137.00028838578891,16.04961391908564,1684.2427998111266,572.67341761802879,897.43962022811525,543.4950552579711,710.56809261204046,34.244107617752121,210.66369203484206,175.22676345824132,109.72974393053899,949.41735323558828,62.88225129086581,121.90285929362467,471.09927202497454,218.94112319212863,49.825882032270961,9.8000196129918038,14.037028209125124,231.8743151555783,437.56000644956174,0,0,0,0,329.98270492771712,493.95884324647619,406.07346145137262,585.98239545692388,693.68995507413069,92.327973862386273,0,,,,,13427.707838775306,0,228.58475238257512,4842.8793072365188,-63.15140201
