SUBJECT,Subject,LOCATION,Country,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2016-Q4,Q4-2016,JPY,Yen,6,Millions,,,1531340,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2017-Q1,Q1-2017,JPY,Yen,6,Millions,,,1377778,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2017-Q2,Q2-2017,JPY,Yen,6,Millions,,,940763.9,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2017-Q3,Q3-2017,JPY,Yen,6,Millions,,,1536108,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2017-Q4,Q4-2017,JPY,Yen,6,Millions,,,1091201,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,JPY,Yen,6,Millions,,,746145.5,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,JPY,Yen,6,Millions,,,1181687,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,JPY,Yen,6,Millions,,,-3964.599,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,JPY,Yen,6,Millions,,,-519929.8,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,JPY,Yen,6,Millions,,,42699.13,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,JPY,Yen,6,Millions,,,-127692.5,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,JPY,Yen,6,Millions,,,-18648.48,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,JPY,Yen,6,Millions,,,29153.52,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,JPY,Yen,6,Millions,,,562586.3,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2020-Q2,Q2-2020,JPY,Yen,6,Millions,,,-1480302,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2020-Q3,Q3-2020,JPY,Yen,6,Millions,,,1297873,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2020-Q4,Q4-2020,JPY,Yen,6,Millions,,,2239730,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2021-Q1,Q1-2021,JPY,Yen,6,Millions,,,1535618,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2021-Q2,Q2-2021,JPY,Yen,6,Millions,,,1036453,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2021-Q3,Q3-2021,JPY,Yen,6,Millions,,,-66408.35,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2021-Q4,Q4-2021,JPY,Yen,6,Millions,,,-798138.9,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2022-Q1,Q1-2022,JPY,Yen,6,Millions,,,-1751156,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2022-Q2,Q2-2022,JPY,Yen,6,Millions,,,-3691723,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2022-Q3,Q3-2022,JPY,Yen,6,Millions,,,-5573127,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2022-Q4,Q4-2022,JPY,Yen,6,Millions,,,-5161589,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2023-Q1,Q1-2023,JPY,Yen,6,Millions,,,-3724969,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2023-Q2,Q2-2023,JPY,Yen,6,Millions,,,-970548.6,,
B6BLTD01,"Goods, balance",JPN,Japan,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2023-Q3,Q3-2023,JPY,Yen,6,Millions,,,-681312.7,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1971-Q2,Q2-1971,NZD,New Zealand Dollar,6,Millions,,,46,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1971-Q3,Q3-1971,NZD,New Zealand Dollar,6,Millions,,,65,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1971-Q4,Q4-1971,NZD,New Zealand Dollar,6,Millions,,,55,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1972-Q1,Q1-1972,NZD,New Zealand Dollar,6,Millions,,,59,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1972-Q2,Q2-1972,NZD,New Zealand Dollar,6,Millions,,,90,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1972-Q3,Q3-1972,NZD,New Zealand Dollar,6,Millions,,,105,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1972-Q4,Q4-1972,NZD,New Zealand Dollar,6,Millions,,,57,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1973-Q1,Q1-1973,NZD,New Zealand Dollar,6,Millions,,,163,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1973-Q2,Q2-1973,NZD,New Zealand Dollar,6,Millions,,,154,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1973-Q3,Q3-1973,NZD,New Zealand Dollar,6,Millions,,,52,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1973-Q4,Q4-1973,NZD,New Zealand Dollar,6,Millions,,,76,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1974-Q1,Q1-1974,NZD,New Zealand Dollar,6,Millions,,,-27,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1974-Q2,Q2-1974,NZD,New Zealand Dollar,6,Millions,,,-183,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1974-Q3,Q3-1974,NZD,New Zealand Dollar,6,Millions,,,-226,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1974-Q4,Q4-1974,NZD,New Zealand Dollar,6,Millions,,,-272,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1975-Q1,Q1-1975,NZD,New Zealand Dollar,6,Millions,,,-275,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1975-Q2,Q2-1975,NZD,New Zealand Dollar,6,Millions,,,-161,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1975-Q3,Q3-1975,NZD,New Zealand Dollar,6,Millions,,,-101,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1975-Q4,Q4-1975,NZD,New Zealand Dollar,6,Millions,,,-109,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1976-Q1,Q1-1976,NZD,New Zealand Dollar,6,Millions,,,-157,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1976-Q2,Q2-1976,NZD,New Zealand Dollar,6,Millions,,,-51,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1976-Q3,Q3-1976,NZD,New Zealand Dollar,6,Millions,,,-13,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1976-Q4,Q4-1976,NZD,New Zealand Dollar,6,Millions,,,-13,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1977-Q1,Q1-1977,NZD,New Zealand Dollar,6,Millions,,,-30,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1977-Q2,Q2-1977,NZD,New Zealand Dollar,6,Millions,,,23,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1977-Q3,Q3-1977,NZD,New Zealand Dollar,6,Millions,,,-44,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1977-Q4,Q4-1977,NZD,New Zealand Dollar,6,Millions,,,22,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1978-Q1,Q1-1978,NZD,New Zealand Dollar,6,Millions,,,118,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1978-Q2,Q2-1978,NZD,New Zealand Dollar,6,Millions,,,120,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1978-Q3,Q3-1978,NZD,New Zealand Dollar,6,Millions,,,58,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1978-Q4,Q4-1978,NZD,New Zealand Dollar,6,Millions,,,168,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1979-Q1,Q1-1979,NZD,New Zealand Dollar,6,Millions,,,170,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1979-Q2,Q2-1979,NZD,New Zealand Dollar,6,Millions,,,54,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1979-Q3,Q3-1979,NZD,New Zealand Dollar,6,Millions,,,94,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1979-Q4,Q4-1979,NZD,New Zealand Dollar,6,Millions,,,146,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1980-Q1,Q1-1980,NZD,New Zealand Dollar,6,Millions,,,6,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1980-Q2,Q2-1980,NZD,New Zealand Dollar,6,Millions,,,120,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1980-Q3,Q3-1980,NZD,New Zealand Dollar,6,Millions,,,84,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1980-Q4,Q4-1980,NZD,New Zealand Dollar,6,Millions,,,127,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1981-Q1,Q1-1981,NZD,New Zealand Dollar,6,Millions,,,192,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1981-Q2,Q2-1981,NZD,New Zealand Dollar,6,Millions,,,83,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1981-Q3,Q3-1981,NZD,New Zealand Dollar,6,Millions,,,52,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1981-Q4,Q4-1981,NZD,New Zealand Dollar,6,Millions,,,-43,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1982-Q1,Q1-1982,NZD,New Zealand Dollar,6,Millions,,,-132,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1982-Q2,Q2-1982,NZD,New Zealand Dollar,6,Millions,,,-255,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1982-Q3,Q3-1982,NZD,New Zealand Dollar,6,Millions,,,-27,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1982-Q4,Q4-1982,NZD,New Zealand Dollar,6,Millions,,,63,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1983-Q1,Q1-1983,NZD,New Zealand Dollar,6,Millions,,,278,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1983-Q2,Q2-1983,NZD,New Zealand Dollar,6,Millions,,,163,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1983-Q3,Q3-1983,NZD,New Zealand Dollar,6,Millions,,,75,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1983-Q4,Q4-1983,NZD,New Zealand Dollar,6,Millions,,,9,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1984-Q1,Q1-1984,NZD,New Zealand Dollar,6,Millions,,,-142,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1984-Q2,Q2-1984,NZD,New Zealand Dollar,6,Millions,,,-223,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1984-Q3,Q3-1984,NZD,New Zealand Dollar,6,Millions,,,-292,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1984-Q4,Q4-1984,NZD,New Zealand Dollar,6,Millions,,,-175,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1985-Q1,Q1-1985,NZD,New Zealand Dollar,6,Millions,,,35,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1985-Q2,Q2-1985,NZD,New Zealand Dollar,6,Millions,,,-67,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1985-Q3,Q3-1985,NZD,New Zealand Dollar,6,Millions,,,-63,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1985-Q4,Q4-1985,NZD,New Zealand Dollar,6,Millions,,,24,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1986-Q1,Q1-1986,NZD,New Zealand Dollar,6,Millions,,,-528,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1986-Q2,Q2-1986,NZD,New Zealand Dollar,6,Millions,,,154,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1986-Q3,Q3-1986,NZD,New Zealand Dollar,6,Millions,,,357,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1986-Q4,Q4-1986,NZD,New Zealand Dollar,6,Millions,,,251,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1987-Q1,Q1-1987,NZD,New Zealand Dollar,6,Millions,,,28,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1987-Q2,Q2-1987,NZD,New Zealand Dollar,6,Millions,,,352,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1987-Q3,Q3-1987,NZD,New Zealand Dollar,6,Millions,,,410,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1987-Q4,Q4-1987,NZD,New Zealand Dollar,6,Millions,,,288,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1988-Q1,Q1-1988,NZD,New Zealand Dollar,6,Millions,,,751,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1988-Q2,Q2-1988,NZD,New Zealand Dollar,6,Millions,,,739,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1988-Q3,Q3-1988,NZD,New Zealand Dollar,6,Millions,,,912,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1988-Q4,Q4-1988,NZD,New Zealand Dollar,6,Millions,,,1015,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1989-Q1,Q1-1989,NZD,New Zealand Dollar,6,Millions,,,775,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1989-Q2,Q2-1989,NZD,New Zealand Dollar,6,Millions,,,676,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1989-Q3,Q3-1989,NZD,New Zealand Dollar,6,Millions,,,167,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1989-Q4,Q4-1989,NZD,New Zealand Dollar,6,Millions,,,123,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1990-Q1,Q1-1990,NZD,New Zealand Dollar,6,Millions,,,529,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1990-Q2,Q2-1990,NZD,New Zealand Dollar,6,Millions,,,328,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1990-Q3,Q3-1990,NZD,New Zealand Dollar,6,Millions,,,358,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1990-Q4,Q4-1990,NZD,New Zealand Dollar,6,Millions,,,518,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1991-Q1,Q1-1991,NZD,New Zealand Dollar,6,Millions,,,572,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1991-Q2,Q2-1991,NZD,New Zealand Dollar,6,Millions,,,928,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1991-Q3,Q3-1991,NZD,New Zealand Dollar,6,Millions,,,1120,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1991-Q4,Q4-1991,NZD,New Zealand Dollar,6,Millions,,,1162,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1992-Q1,Q1-1992,NZD,New Zealand Dollar,6,Millions,,,557,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1992-Q2,Q2-1992,NZD,New Zealand Dollar,6,Millions,,,1050,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1992-Q3,Q3-1992,NZD,New Zealand Dollar,6,Millions,,,810,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1992-Q4,Q4-1992,NZD,New Zealand Dollar,6,Millions,,,783,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1993-Q1,Q1-1993,NZD,New Zealand Dollar,6,Millions,,,948,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1993-Q2,Q2-1993,NZD,New Zealand Dollar,6,Millions,,,934,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1993-Q3,Q3-1993,NZD,New Zealand Dollar,6,Millions,,,866,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1993-Q4,Q4-1993,NZD,New Zealand Dollar,6,Millions,,,620,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1994-Q1,Q1-1994,NZD,New Zealand Dollar,6,Millions,,,854,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1994-Q2,Q2-1994,NZD,New Zealand Dollar,6,Millions,,,737,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1994-Q3,Q3-1994,NZD,New Zealand Dollar,6,Millions,,,408,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1994-Q4,Q4-1994,NZD,New Zealand Dollar,6,Millions,,,475,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1995-Q1,Q1-1995,NZD,New Zealand Dollar,6,Millions,,,585,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1995-Q2,Q2-1995,NZD,New Zealand Dollar,6,Millions,,,379,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1995-Q3,Q3-1995,NZD,New Zealand Dollar,6,Millions,,,204,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1995-Q4,Q4-1995,NZD,New Zealand Dollar,6,Millions,,,222,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1996-Q1,Q1-1996,NZD,New Zealand Dollar,6,Millions,,,63,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1996-Q2,Q2-1996,NZD,New Zealand Dollar,6,Millions,,,228,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1996-Q3,Q3-1996,NZD,New Zealand Dollar,6,Millions,,,114,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1996-Q4,Q4-1996,NZD,New Zealand Dollar,6,Millions,,,291,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1997-Q1,Q1-1997,NZD,New Zealand Dollar,6,Millions,,,232,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1997-Q2,Q2-1997,NZD,New Zealand Dollar,6,Millions,,,-127,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1997-Q3,Q3-1997,NZD,New Zealand Dollar,6,Millions,,,566,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1997-Q4,Q4-1997,NZD,New Zealand Dollar,6,Millions,,,515,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1998-Q1,Q1-1998,NZD,New Zealand Dollar,6,Millions,,,307,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1998-Q2,Q2-1998,NZD,New Zealand Dollar,6,Millions,,,110,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1998-Q3,Q3-1998,NZD,New Zealand Dollar,6,Millions,,,623,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1998-Q4,Q4-1998,NZD,New Zealand Dollar,6,Millions,,,491,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1999-Q1,Q1-1999,NZD,New Zealand Dollar,6,Millions,,,44,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1999-Q2,Q2-1999,NZD,New Zealand Dollar,6,Millions,,,-315,,
B6BLTD01,"Goods, balance",NZL,New Zealand,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1999-Q3,Q3-1999,NZD,New Zealand Dollar,6,Millions,,,83,,
